2000, 4714, 1, 0, 0
4000, 4051, 1, 0, 0
6000, 4403, 1, 0, 0
8000, 4170, 1, 0, 0
10000, 4355, 1, 0, 0
12000, 3998, 1, 0, 0
14000, 4042, 1, 0, 0
16000, 4407, 1, 0, 0
18000, 3644, 1, 0, 0
20000, 4058, 1, 0, 0
22000, 4299, 1, 0, 0
24000, 3544, 1, 0, 0
26000, 4292, 1, 0, 0
28000, 3853, 1, 0, 0
30000, 3828, 1, 0, 0
32000, 3989, 1, 0, 0
34000, 3939, 1, 0, 0
36000, 4002, 1, 0, 0
38000, 3850, 1, 0, 0
40000, 3942, 1, 0, 0
42000, 4125, 1, 0, 0
44000, 3716, 1, 0, 0
46000, 4227, 1, 0, 0
48000, 4631, 1, 0, 0
50000, 4514, 1, 0, 0
52000, 3619, 1, 0, 0
54000, 4097, 1, 0, 0
56000, 4184, 1, 0, 0
58000, 4290, 1, 0, 0
60000, 4434, 1, 0, 0
62000, 3914, 1, 0, 0
64000, 4358, 1, 0, 0
66000, 4208, 1, 0, 0
68000, 3861, 1, 0, 0
70000, 4181, 1, 0, 0
72000, 4194, 1, 0, 0
74000, 4202, 1, 0, 0
76000, 4103, 1, 0, 0
78000, 4171, 1, 0, 0
80000, 4434, 1, 0, 0
82000, 3945, 1, 0, 0
84000, 4232, 1, 0, 0
86000, 4626, 1, 0, 0
88000, 3697, 1, 0, 0
90000, 4303, 1, 0, 0
92000, 4157, 1, 0, 0
94000, 4722, 1, 0, 0
96000, 3806, 1, 0, 0
98000, 4284, 1, 0, 0
100000, 4647, 1, 0, 0
102000, 4498, 1, 0, 0
104000, 3642, 1, 0, 0
106000, 4183, 1, 0, 0
108000, 4123, 1, 0, 0
110000, 4215, 1, 0, 0
112000, 4414, 1, 0, 0
114000, 4580, 1, 0, 0
116000, 3706, 1, 0, 0
118000, 4264, 1, 0, 0
120000, 4633, 1, 0, 0
122000, 3653, 1, 0, 0
124000, 4367, 1, 0, 0
126000, 4123, 1, 0, 0
128000, 4696, 1, 0, 0
130000, 3972, 1, 0, 0
132000, 4560, 1, 0, 0
134000, 3926, 1, 0, 0
136000, 4100, 1, 0, 0
138000, 4146, 1, 0, 0
140000, 4462, 1, 0, 0
142000, 4249, 1, 0, 0
144000, 4216, 1, 0, 0
146000, 4710, 1, 0, 0
148000, 4608, 1, 0, 0
150000, 3675, 1, 0, 0
152000, 4212, 1, 0, 0
154000, 4770, 1, 0, 0
156000, 4078, 1, 0, 0
158000, 4686, 1, 0, 0
160000, 3888, 1, 0, 0
162000, 4014, 1, 0, 0
164000, 4326, 1, 0, 0
166000, 4150, 1, 0, 0
168000, 4559, 1, 0, 0
170000, 4483, 1, 0, 0
172000, 3654, 1, 0, 0
174000, 4194, 1, 0, 0
176000, 4218, 1, 0, 0
178000, 4295, 1, 0, 0
180000, 4459, 1, 0, 0
182000, 3807, 1, 0, 0
184000, 4449, 1, 0, 0
186000, 4371, 1, 0, 0
188000, 4028, 1, 0, 0
190000, 4666, 1, 0, 0
192000, 4123, 1, 0, 0
194000, 4376, 1, 0, 0
