2000, 258661, 1, 0, 0
4000, 243669, 1, 0, 0
6000, 208158, 1, 0, 0
8000, 250996, 1, 0, 0
10000, 216549, 1, 0, 0
12000, 229217, 1, 0, 0
14000, 232114, 1, 0, 0
16000, 219746, 1, 0, 0
18000, 245221, 1, 0, 0
20000, 227004, 1, 0, 0
22000, 220350, 1, 0, 0
24000, 255111, 1, 0, 0
26000, 216596, 1, 0, 0
28000, 242081, 1, 0, 0
30000, 240008, 1, 0, 0
32000, 235172, 1, 0, 0
34000, 234300, 1, 0, 0
36000, 226243, 1, 0, 0
38000, 238553, 1, 0, 0
40000, 231461, 1, 0, 0
42000, 213032, 1, 0, 0
44000, 243455, 1, 0, 0
46000, 193571, 1, 0, 0
48000, 225327, 1, 0, 0
50000, 226404, 1, 0, 0
52000, 208464, 1, 0, 0
54000, 194515, 1, 0, 0
56000, 202045, 1, 0, 0
58000, 249739, 1, 0, 0
60000, 217935, 1, 0, 0
62000, 220924, 1, 0, 0
64000, 216142, 1, 0, 0
66000, 202036, 1, 0, 0
68000, 236917, 1, 0, 0
70000, 210916, 1, 0, 0
72000, 197487, 1, 0, 0
74000, 230000, 1, 0, 0
76000, 218991, 1, 0, 0
78000, 216066, 1, 0, 0
80000, 212310, 1, 0, 0
82000, 197544, 1, 0, 0
84000, 197516, 1, 0, 0
86000, 247566, 1, 0, 0
88000, 217425, 1, 0, 0
90000, 214565, 1, 0, 0
92000, 192298, 1, 0, 0
94000, 200094, 1, 0, 0
96000, 215335, 1, 0, 0
98000, 221512, 1, 0, 0
100000, 215429, 1, 0, 0
102000, 194944, 1, 0, 0
104000, 203604, 1, 0, 0
106000, 208082, 1, 0, 0
108000, 249909, 1, 0, 0
110000, 208820, 1, 0, 0
112000, 202745, 1, 0, 0
114000, 219373, 1, 0, 0
116000, 221020, 1, 0, 0
118000, 196145, 1, 0, 0
120000, 229502, 1, 0, 0
122000, 220988, 1, 0, 0
124000, 202084, 1, 0, 0
126000, 205178, 1, 0, 0
128000, 232530, 1, 0, 0
130000, 211794, 1, 0, 0
132000, 203477, 1, 0, 0
134000, 219823, 1, 0, 0
136000, 223431, 1, 0, 0
138000, 193765, 1, 0, 0
140000, 226520, 1, 0, 0
142000, 216176, 1, 0, 0
144000, 191525, 1, 0, 0
146000, 234229, 1, 0, 0
148000, 216709, 1, 0, 0
150001, 215343, 1, 0, 0
152000, 206239, 1, 0, 0
154001, 178255, 1, 0, 0
156000, 227475, 1, 0, 0
158000, 209228, 1, 0, 0
160000, 194497, 1, 0, 0
162000, 242908, 1, 0, 0
164000, 208414, 1, 0, 0
166000, 213761, 1, 0, 0
168000, 213150, 1, 0, 0
170000, 200287, 1, 0, 0
172000, 231338, 1, 0, 0
174000, 201165, 1, 0, 0
176000, 202444, 1, 0, 0
178000, 241447, 1, 0, 0
180000, 199874, 1, 0, 0
182000, 201425, 1, 0, 0
184000, 192508, 1, 0, 0
186000, 220212, 1, 0, 0
188000, 237376, 1, 0, 0
190000, 209302, 1, 0, 0
192000, 197190, 1, 0, 0
194000, 203909, 1, 0, 0
196000, 244258, 1, 0, 0
198000, 204307, 1, 0, 0
200000, 195088, 1, 0, 0
202000, 228353, 1, 0, 0
204000, 220141, 1, 0, 0
206000, 212036, 1, 0, 0
208000, 188864, 1, 0, 0
210000, 198487, 1, 0, 0
212000, 224895, 1, 0, 0
214000, 215602, 1, 0, 0
216000, 194782, 1, 0, 0
218000, 194785, 1, 0, 0
220000, 173754, 1, 0, 0
222000, 213580, 1, 0, 0
224000, 224858, 1, 0, 0
226000, 215781, 1, 0, 0
228000, 194508, 1, 0, 0
230000, 234619, 1, 0, 0
232000, 203913, 1, 0, 0
234000, 199824, 1, 0, 0
236000, 176158, 1, 0, 0
238000, 210455, 1, 0, 0
240000, 215608, 1, 0, 0
242000, 213278, 1, 0, 0
244000, 197529, 1, 0, 0
246000, 228700, 1, 0, 0
248000, 211098, 1, 0, 0
250000, 192343, 1, 0, 0
252000, 192680, 1, 0, 0
254000, 213347, 1, 0, 0
256000, 139325, 1, 0, 0
258000, 235154, 1, 0, 0
260000, 214616, 1, 0, 0
262000, 207845, 1, 0, 0
264000, 174189, 1, 0, 0
266000, 119285, 1, 0, 0
268000, 126189, 1, 0, 0
270000, 230393, 1, 0, 0
272000, 205397, 1, 0, 0
274000, 191110, 1, 0, 0
276000, 215078, 1, 0, 0
278000, 223259, 1, 0, 0
280000, 209467, 1, 0, 0
282000, 191839, 1, 0, 0
284000, 229902, 1, 0, 0
286000, 192734, 1, 0, 0
288000, 207128, 1, 0, 0
290000, 242060, 1, 0, 0
292000, 200713, 1, 0, 0
294000, 192954, 1, 0, 0
296000, 230171, 1, 0, 0
298000, 216220, 1, 0, 0
300000, 209924, 1, 0, 0
302000, 214874, 1, 0, 0
304000, 201129, 1, 0, 0
306000, 228115, 1, 0, 0
308000, 212292, 1, 0, 0
310000, 198186, 1, 0, 0
312000, 224430, 1, 0, 0
314000, 214210, 1, 0, 0
316000, 183807, 1, 0, 0
318000, 149078, 1, 0, 0
320000, 170010, 1, 0, 0
322000, 99217, 1, 0, 0
324000, 100306, 1, 0, 0
326000, 70597, 1, 0, 0
328000, 73532, 1, 0, 0
330000, 71867, 1, 0, 0
332000, 165136, 1, 0, 0
334000, 221107, 1, 0, 0
336000, 95512, 1, 0, 0
338000, 73564, 1, 0, 0
340000, 72413, 1, 0, 0
342000, 131564, 1, 0, 0
344000, 204389, 1, 0, 0
346000, 125140, 1, 0, 0
348000, 116409, 1, 0, 0
350000, 93350, 1, 0, 0
352000, 74244, 1, 0, 0
354000, 72523, 1, 0, 0
356000, 73756, 1, 0, 0
358000, 74645, 1, 0, 0
360000, 74466, 1, 0, 0
362000, 250618, 1, 0, 0
364000, 195148, 1, 0, 0
366000, 72281, 1, 0, 0
368000, 72850, 1, 0, 0
370000, 71167, 1, 0, 0
372000, 89585, 1, 0, 0
374000, 254808, 1, 0, 0
376000, 125668, 1, 0, 0
378000, 93531, 1, 0, 0
380000, 71025, 1, 0, 0
382000, 74742, 1, 0, 0
384000, 173781, 1, 0, 0
386000, 155203, 1, 0, 0
388000, 134797, 1, 0, 0
390000, 113182, 1, 0, 0
392000, 91788, 1, 0, 0
394000, 67194, 1, 0, 0
396000, 171627, 1, 0, 0
398000, 125253, 1, 0, 0
400000, 118152, 1, 0, 0
402000, 102459, 1, 0, 0
404000, 108424, 1, 0, 0
406000, 125063, 1, 0, 0
408000, 88847, 1, 0, 0
410000, 89891, 1, 0, 0
412000, 154812, 1, 0, 0
414000, 87631, 1, 0, 0
416000, 72965, 1, 0, 0
418000, 71898, 1, 0, 0
420000, 71719, 1, 0, 0
422000, 71708, 1, 0, 0
424000, 176677, 1, 0, 0
426000, 234051, 1, 0, 0
428000, 89552, 1, 0, 0
430000, 69279, 1, 0, 0
432000, 69134, 1, 0, 0
434000, 70302, 1, 0, 0
436000, 126254, 1, 0, 0
438000, 237727, 1, 0, 0
440000, 108077, 1, 0, 0
442000, 88371, 1, 0, 0
444000, 70105, 1, 0, 0
446000, 67887, 1, 0, 0
448000, 82639, 1, 0, 0
450001, 233966, 1, 0, 0
452000, 105994, 1, 0, 0
454000, 109027, 1, 0, 0
456000, 105251, 1, 0, 0
458000, 68561, 1, 0, 0
460000, 67958, 1, 0, 0
462000, 72469, 1, 0, 0
464000, 164522, 1, 0, 0
466000, 74245, 1, 0, 0
468000, 72545, 1, 0, 0
470000, 67416, 1, 0, 0
472000, 187350, 1, 0, 0
474000, 213714, 1, 0, 0
476000, 89195, 1, 0, 0
478000, 66789, 1, 0, 0
480000, 68844, 1, 0, 0
482000, 69303, 1, 0, 0
484000, 68602, 1, 0, 0
486000, 68554, 1, 0, 0
488000, 151554, 1, 0, 0
490000, 225654, 1, 0, 0
492000, 149005, 1, 0, 0
