2000, 3570, 1, 0, 0
4000, 3812, 1, 0, 0
6000, 4512, 1, 0, 0
8000, 3692, 1, 0, 0
10013, 4354, 1, 0, 0
12000, 4040, 1, 0, 0
14000, 4016, 1, 0, 0
16000, 4258, 1, 0, 0
18000, 3786, 1, 0, 0
20000, 4110, 1, 0, 0
22000, 4244, 1, 0, 0
24000, 3628, 1, 0, 0
26000, 4323, 1, 0, 0
28000, 3839, 1, 0, 0
30000, 3874, 1, 0, 0
32000, 3959, 1, 0, 0
34000, 3975, 1, 0, 0
36000, 4126, 1, 0, 0
38000, 3900, 1, 0, 0
40000, 4028, 1, 0, 0
42000, 4401, 1, 0, 0
44000, 3813, 1, 0, 0
46000, 4874, 1, 0, 0
48000, 4147, 1, 0, 0
50000, 4126, 1, 0, 0
52000, 4506, 1, 0, 0
54000, 4849, 1, 0, 0
56000, 4659, 1, 0, 0
58000, 3713, 1, 0, 0
60000, 4297, 1, 0, 0
62000, 4234, 1, 0, 0
64000, 4335, 1, 0, 0
66000, 4655, 1, 0, 0
68000, 3930, 1, 0, 0
70000, 4449, 1, 0, 0
72000, 4768, 1, 0, 0
74020, 4099, 1, 0, 0
76000, 4231, 1, 0, 0
78000, 4336, 1, 0, 0
80000, 4418, 1, 0, 0
82000, 4770, 1, 0, 0
84000, 4768, 1, 0, 0
86000, 3749, 1, 0, 0
88000, 4309, 1, 0, 0
90000, 4367, 1, 0, 0
92000, 4907, 1, 0, 0
94000, 4706, 1, 0, 0
96000, 4353, 1, 0, 0
98000, 4224, 1, 0, 0
100000, 4348, 1, 0, 0
102000, 4836, 1, 0, 0
104000, 4618, 1, 0, 0
106000, 4515, 1, 0, 0
108000, 3711, 1, 0, 0
110000, 4495, 1, 0, 0
112000, 4641, 1, 0, 0
114000, 4265, 1, 0, 0
116000, 4231, 1, 0, 0
118000, 4804, 1, 0, 0
120000, 4064, 1, 0, 0
122000, 4234, 1, 0, 0
124000, 4657, 1, 0, 0
126000, 4582, 1, 0, 0
128021, 4055, 1, 0, 0
130000, 4376, 1, 0, 0
132000, 4621, 1, 0, 0
134000, 4258, 1, 0, 0
136000, 4183, 1, 0, 0
138000, 4867, 1, 0, 0
140000, 4123, 1, 0, 0
142000, 4332, 1, 0, 0
144000, 4927, 1, 0, 0
146000, 3978, 1, 0, 0
148000, 4323, 1, 0, 0
150000, 4352, 1, 0, 0
152000, 4555, 1, 0, 0
154000, 5315, 1, 0, 0
156000, 4103, 1, 0, 0
158000, 4484, 1, 0, 0
160000, 4850, 1, 0, 0
162000, 3826, 1, 0, 0
164000, 4507, 1, 0, 0
166000, 4387, 1, 0, 0
168000, 4397, 1, 0, 0
170000, 4699, 1, 0, 0
172000, 4031, 1, 0, 0
174000, 4679, 1, 0, 0
176000, 4646, 1, 0, 0
178000, 3851, 1, 0, 0
180000, 4711, 1, 0, 0
182000, 4673, 1, 0, 0
184000, 4903, 1, 0, 0
186000, 4248, 1, 0, 0
188000, 3921, 1, 0, 0
190000, 4487, 1, 0, 0
192000, 4778, 1, 0, 0
194000, 4612, 1, 0, 0
196000, 3804, 1, 0, 0
198000, 4602, 1, 0, 0
200000, 4830, 1, 0, 0
202000, 4087, 1, 0, 0
204000, 4250, 1, 0, 0
206000, 4423, 1, 0, 0
208000, 5000, 1, 0, 0
210000, 4744, 1, 0, 0
212000, 4154, 1, 0, 0
214000, 4344, 1, 0, 0
216000, 4840, 1, 0, 0
218000, 4840, 1, 0, 0
220000, 5461, 1, 0, 0
222000, 4390, 1, 0, 0
224000, 4154, 1, 0, 0
226000, 4342, 1, 0, 0
228000, 4847, 1, 0, 0
230000, 3969, 1, 0, 0
232000, 4608, 1, 0, 0
234000, 4711, 1, 0, 0
236000, 5380, 1, 0, 0
238000, 4459, 1, 0, 0
240000, 4344, 1, 0, 0
242000, 4394, 1, 0, 0
244000, 4765, 1, 0, 0
246000, 4079, 1, 0, 0
248000, 4442, 1, 0, 0
250000, 4903, 1, 0, 0
252000, 4896, 1, 0, 0
254000, 4393, 1, 0, 0
256000, 6886, 1, 0, 0
258000, 3959, 1, 0, 0
260000, 4367, 1, 0, 0
262000, 4518, 1, 0, 0
264000, 5446, 1, 0, 0
266000, 8084, 1, 0, 0
268000, 7628, 1, 0, 0
270000, 4049, 1, 0, 0
272000, 4575, 1, 0, 0
274000, 4939, 1, 0, 0
276000, 4356, 1, 0, 0
278000, 4186, 1, 0, 0
280000, 4481, 1, 0, 0
282000, 4921, 1, 0, 0
284000, 4058, 1, 0, 0
286000, 4894, 1, 0, 0
288000, 4536, 1, 0, 0
290000, 3840, 1, 0, 0
292000, 4689, 1, 0, 0
294000, 4890, 1, 0, 0
296000, 4051, 1, 0, 0
298000, 4334, 1, 0, 0
300000, 4466, 1, 0, 0
302000, 4361, 1, 0, 0
304000, 4677, 1, 0, 0
306000, 4093, 1, 0, 0
308000, 4419, 1, 0, 0
310000, 4753, 1, 0, 0
312000, 4163, 1, 0, 0
314000, 4377, 1, 0, 0
316194, 5674, 1, 0, 0
318000, 5765, 1, 0, 0
320013, 5624, 1, 0, 0
322000, 9712, 1, 0, 0
324018, 9757, 1, 0, 0
326021, 13877, 1, 0, 0
328000, 13157, 1, 0, 0
330008, 13652, 1, 0, 0
